PM10,SO2,NO2,CO,O3,TEMP,RAIN,WSPM,year,month,day,hour,dayofweek
225.0,20.0,106.0,3600.0,41.0,4.4,0,3.0,2017,1,2,17,0
199.0,17.0,102.0,3500.0,37.0,3.4,0,2.1,2017,1,2,18,0
186.0,17.0,105.0,3300.0,25.0,2.3,0,1.1,2017,1,2,19,0
189.0,14.0,122.0,3600.0,9.0,-0.8,0,0.7,2017,1,2,20,0
195.0,11.0,120.0,3800.0,6.0,-1.6,0,1.8,2017,1,2,21,0
189.0,12.0,112.0,4000.0,5.0,-2.3,0,1.0,2017,1,2,22,0
215.0,13.0,116.0,4700.0,5.0,-2.8,0,1.0,2017,1,2,23,0
183.0,12.0,94.0,3700.0,6.0,-2.9,0,0.8,2017,1,3,0,1
283.0,20.0,91.0,6300.0,7.0,-3.2,0,1.9,2017,1,3,1,1
224.0,44.0,53.0,3600.0,2.0,-4.2,0,0.9,2017,1,3,2,1
160.0,10.0,43.0,2400.0,2.0,-4.3,0,0.6,2017,1,3,3,1
143.0,2.0,23.0,1100.0,59.0,-3.9,0,1.4,2017,1,3,4,1
137.0,5.0,73.0,2600.0,4.0,-3.8,0,2.3,2017,1,3,5,1
141.0,10.0,84.0,3600.0,4.0,-4.4,0,1.3,2017,1,3,6,1
139.0,6.0,76.0,3400.0,4.0,-5.2,0,0.7,2017,1,3,7,1
163.0,3.0,75.0,4100.0,4.0,-5.3,0,1.2,2017,1,3,8,1
181.0,7.0,83.0,4400.0,5.0,-4.2,0,0.6,2017,1,3,9,1
339.0,32.0,112.0,6300.0,6.0,-0.4,0,1.7,2017,1,3,10,1
266.0,46.0,141.0,5800.0,4.0,1.6,0,1.5,2017,1,3,11,1
249.0,48.0,146.0,5000.0,5.0,4.2,0,1.3,2017,1,3,12,1
271.0,49.0,157.0,5100.0,7.0,6.2,0,1.3,2017,1,3,13,1
236.0,44.0,145.0,4400.0,10.0,8.3,0,1.7,2017,1,3,14,1
211.0,42.0,130.0,3700.0,16.0,9.8,0,1.5,2017,1,3,15,1
210.0,48.0,136.0,3900.0,15.0,8.6,0,2.4,2017,1,3,16,1
208.0,29.0,139.0,3700.0,9.0,6.6,0,1.4,2017,1,3,17,1
206.0,20.0,145.0,3800.0,4.0,3.8,0,0.6,2017,1,3,18,1
192.0,23.0,131.0,3600.0,5.0,2.0,0,0.6,2017,1,3,19,1
222.0,16.0,128.0,3800.0,6.0,0.4,0,0.5,2017,1,3,20,1
410.0,9.0,191.0,6400.0,5.0,-1.1,0,0.6,2017,1,3,21,1
385.0,8.0,195.0,7000.0,5.0,-1.6,0,0.7,2017,1,3,22,1
295.0,7.0,147.0,5900.0,4.0,-1.9,0,0.3,2017,1,3,23,1
539.0,13.0,170.0,800.0,9.0,-2.1,0,0.5,2017,1,4,0,2
416.0,12.0,157.0,9700.0,7.0,-2.6,0,0.5,2017,1,4,1,2
353.0,10.0,150.0,8500.0,5.0,-3.0,0,1.7,2017,1,4,2,2
293.0,7.0,135.0,7300.0,4.0,-3.7,0,0.4,2017,1,4,3,2
237.0,6.0,118.0,6400.0,4.0,-4.2,0,0.3,2017,1,4,4,2
218.0,7.0,118.0,6400.0,4.0,-4.2,0,0.8,2017,1,4,5,2
212.0,9.0,128.0,6500.0,4.0,-4.0,0,1.7,2017,1,4,6,2
197.0,13.0,107.0,6200.0,5.0,-4.6,0,1.4,2017,1,4,7,2
153.0,11.0,91.0,4600.0,4.0,-4.7,0,1.0,2017,1,4,8,2
181.0,22.0,108.0,6100.0,5.0,-1.5,0,1.9,2017,1,4,9,2
151.0,46.0,96.0,4100.0,3.0,3.5,0,1.2,2017,1,4,10,2
215.0,31.0,107.0,4700.0,4.0,2.8,0,2.0,2017,1,4,11,2
151.0,29.0,92.0,3300.0,10.0,4.6,0,1.6,2017,1,4,12,2
99.0,17.0,59.0,2000.0,24.0,5.8,0,1.9,2017,1,4,13,2
167.0,20.0,69.0,2200.0,35.0,6.3,0,1.6,2017,1,4,14,2
204.0,43.0,121.0,4100.0,25.0,6.1,0,1.7,2017,1,4,15,2
199.0,42.0,120.0,4400.0,19.0,6.1,0,1.2,2017,1,4,16,2
250.0,42.0,148.0,5500.0,10.0,4.9,0,1.5,2017,1,4,17,2
271.0,24.0,171.0,5800.0,3.0,3.3,0,0.6,2017,1,4,18,2
294.0,19.0,167.0,6300.0,4.0,1.1,0,0.9,2017,1,4,19,2
267.0,25.0,145.0,6200.0,4.0,-0.1,0,0.8,2017,1,4,20,2
275.0,13.0,141.0,6200.0,4.0,-1.0,0,0.2,2017,1,4,21,2
318.0,17.0,145.0,7400.0,4.0,0.7,0,1.9,2017,1,4,22,2
381.0,13.0,159.0,9100.0,4.0,-0.7,0,1.5,2017,1,4,23,2
369.0,7.0,142.0,9500.0,35.0,-2.5,0,2.3,2017,1,5,0,3
381.0,6.0,104.0,7700.0,2.0,-2.0,0,1.2,2017,1,5,1,3
368.0,28.0,64.0,5800.0,2.0,-2.0,0,1.3,2017,1,5,2,3
414.0,9.0,66.0,6300.0,2.0,-2.2,0,1.5,2017,1,5,3,3
419.0,4.0,53.0,3100.0,35.0,-1.9,0,1.7,2017,1,5,4,3
397.0,6.0,127.0,6500.0,3.0,-1.7,0,1.1,2017,1,5,5,3
296.0,8.0,134.0,8300.0,3.0,-1.1,0,1.9,2017,1,5,6,3
266.0,9.0,130.0,8000.0,3.0,-0.6,0,2.2,2017,1,5,7,3
210.0,11.0,123.0,7100.0,2.0,-0.7,0,2.0,2017,1,5,8,3
252.0,14.0,128.0,7600.0,4.0,-0.3,0,1.2,2017,1,5,9,3
268.0,17.0,129.0,7500.0,4.0,0.2,0,1.4,2017,1,5,10,3
274.0,17.0,127.0,7100.0,4.0,0.4,0,1.1,2017,1,5,11,3
280.0,17.0,125.0,7300.0,4.0,0.8,0,0.9,2017,1,5,12,3
250.0,20.0,117.0,6000.0,4.0,1.2,0,1.1,2017,1,5,13,3
220.0,22.0,104.0,5300.0,25.0,1.7,0,2.2,2017,1,5,14,3
158.0,21.0,74.0,3600.0,24.0,2.6,0,1.0,2017,1,5,15,3
98.0,22.0,55.0,2500.0,38.0,2.4,0,1.1,2017,1,5,16,3
241.0,18.0,106.0,4900.0,10.0,2.0,0,1.3,2017,1,5,17,3
258.0,17.0,117.0,5600.0,4.0,1.8,0,0.7,2017,1,5,18,3
227.0,20.0,114.0,500.0,4.0,1.6,0,0.7,2017,1,5,19,3
240.0,28.0,121.0,5700.0,5.0,1.7,0,0.8,2017,1,5,20,3
227.0,30.0,112.0,5200.0,4.0,1.3,0,1.0,2017,1,5,21,3
198.0,25.0,106.0,4800.0,4.0,0.8,0,0.8,2017,1,5,22,3
208.0,26.0,109.0,5400.0,5.0,-0.1,0,1.0,2017,1,5,23,3
224.0,29.0,114.0,6100.0,5.0,-0.3,0,1.0,2017,1,6,0,4
224.0,25.0,99.0,5800.0,5.0,-1.0,0,0.6,2017,1,6,1,4
122.0,14.0,68.0,3100.0,3.0,-1.2,0,1.1,2017,1,6,2,4
102.0,9.0,61.0,2800.0,3.0,-1.8,0,1.3,2017,1,6,3,4
136.0,11.0,84.0,4700.0,4.0,-2.2,0,1.6,2017,1,6,4,4
108.0,5.0,67.0,3200.0,3.0,-2.5,0,0.8,2017,1,6,5,4
115.0,4.0,76.0,3700.0,3.0,-2.5,0,0.9,2017,1,6,6,4
121.0,3.0,70.0,3700.0,3.0,-2.8,0,0.5,2017,1,6,7,4
127.0,3.0,68.0,4400.0,4.0,-2.7,0,0.8,2017,1,6,8,4
158.0,7.0,84.0,5200.0,4.0,-1.7,0,1.5,2017,1,6,9,4
278.0,31.0,113.0,7400.0,6.0,0.7,0,0.7,2017,1,6,10,4
260.0,38.0,122.0,600.0,4.0,2.0,0,1.4,2017,1,6,11,4
227.0,33.0,118.0,4900.0,5.0,2.7,0,1.5,2017,1,6,12,4
5.0,13.0,2.0,2300.0,38.0,4.1,0,1.0,2017,1,6,13,4
77.0,3.0,2.0,1600.0,38.0,4.5,0,1.6,2017,1,6,14,4
158.0,6.0,6.0,400.0,38.0,4.4,0,1.6,2017,1,6,15,4
181.0,3.0,75.0,2400.0,22.0,3.9,0,1.6,2017,1,6,16,4
173.0,10.0,92.0,300.0,19.0,3.1,0,1.2,2017,1,6,17,4
196.0,6.0,98.0,3300.0,22.0,2.1,0,1.0,2017,1,6,18,4
203.0,7.0,108.0,3900.0,4.0,1.2,0,0.8,2017,1,6,19,4
195.0,7.0,97.0,3700.0,4.0,0.2,0,1.2,2017,1,6,20,4
208.0,10.0,102.0,3900.0,3.0,-0.1,0,1.6,2017,1,6,21,4
193.0,16.0,102.0,400.0,3.0,0.5,0,0.5,2017,1,6,22,4
185.0,15.0,101.0,3700.0,2.0,1.3,0,1.1,2017,1,6,23,4
174.0,13.0,90.0,3300.0,2.0,1.1,0,0.9,2017,1,7,0,5
168.0,12.0,68.0,2600.0,3.0,1.2,0,0.6,2017,1,7,1,5
184.0,24.0,44.0,2700.0,3.0,0.9,0,0.1,2017,1,7,2,5
194.0,8.0,43.0,300.0,2.0,1.0,0,0.1,2017,1,7,3,5
209.0,5.0,35.0,1800.0,22.0,0.9,0,0.4,2017,1,7,4,5
211.0,7.0,84.0,3500.0,3.0,0.6,0,0.8,2017,1,7,5,5
196.0,13.0,86.0,4700.0,3.0,0.6,0,0.0,2017,1,7,6,5
216.0,14.0,92.0,5400.0,3.0,0.9,0,1.4,2017,1,7,7,5
233.0,21.0,103.0,5800.0,3.0,1.1,0,0.6,2017,1,7,8,5
228.0,21.0,90.0,6100.0,3.0,1.2,0,1.2,2017,1,7,9,5
297.0,36.0,109.0,6700.0,4.0,1.8,0,1.0,2017,1,7,10,5
297.0,43.0,124.0,7500.0,4.0,2.6,0,1.0,2017,1,7,11,5
269.0,44.0,114.0,5900.0,3.0,3.4,0,1.2,2017,1,7,12,5
244.0,40.0,105.0,4800.0,6.0,4.1,0,1.2,2017,1,7,13,5
189.0,26.0,73.0,3300.0,15.0,4.8,0,0.7,2017,1,7,14,5
162.0,18.0,59.0,2700.0,15.0,4.4,0,1.6,2017,1,7,15,5
158.0,14.0,61.0,2700.0,11.0,3.9,0,1.0,2017,1,7,16,5
158.0,8.0,66.0,2800.0,6.0,3.3,0,1.1,2017,1,7,17,5
104.0,10.0,52.0,1900.0,12.0,3.5,0,0.7,2017,1,7,18,5
144.0,9.0,65.0,2700.0,4.0,3.3,0,0.9,2017,1,7,19,5
168.0,5.0,66.0,3300.0,3.0,2.8,0,1.1,2017,1,7,20,5
125.0,8.0,58.0,2500.0,5.0,3.0,0,1.4,2017,1,7,21,5
42.0,18.0,32.0,1100.0,22.0,2.4,0,1.2,2017,1,7,22,5
42.0,14.0,26.0,100.0,30.0,2.4,0,2.8,2017,1,7,23,5
27.0,11.0,25.0,800.0,34.0,2.1,0,3.2,2017,1,8,0,6
19.0,9.0,34.0,800.0,26.0,1.5,0,4.4,2017,1,8,1,6
23.0,8.0,22.0,700.0,38.0,1.0,0,2.6,2017,1,8,2,6
27.0,8.0,17.0,700.0,42.0,0.8,0,2.8,2017,1,8,3,6
19.0,9.0,26.0,800.0,33.0,0.1,0,2.0,2017,1,8,4,6
15.0,9.0,30.0,800.0,29.0,0.2,0,4.0,2017,1,8,5,6
20.0,8.0,30.0,800.0,29.0,0.1,0,2.8,2017,1,8,6,6
23.0,10.0,34.0,900.0,26.0,-1.1,0,3.0,2017,1,8,7,6
27.0,10.0,31.0,800.0,29.0,-1.4,0,1.5,2017,1,8,8,6
22.0,13.0,28.0,800.0,35.0,-0.2,0,2.2,2017,1,8,9,6
26.0,16.0,26.0,800.0,41.0,1.8,0,2.4,2017,1,8,10,6
22.0,15.0,29.0,800.0,41.0,2.8,0,2.9,2017,1,8,11,6
25.0,13.0,26.0,700.0,45.0,4.8,0,5.3,2017,1,8,12,6
59.0,8.0,24.0,500.0,47.0,5.8,0,5.5,2017,1,8,13,6
29.0,8.0,25.0,500.0,49.0,6.1,0,5.5,2017,1,8,14,6
34.0,7.0,27.0,500.0,48.0,6.2,0,4.0,2017,1,8,15,6
32.0,9.0,26.0,600.0,51.0,5.8,0,5.1,2017,1,8,16,6
30.0,11.0,37.0,700.0,43.0,5.1,0,4.8,2017,1,8,17,6
33.0,12.0,41.0,800.0,40.0,4.4,0,2.8,2017,1,8,18,6
30.0,11.0,43.0,800.0,37.0,2.6,0,1.1,2017,1,8,19,6
22.0,8.0,30.0,600.0,47.0,2.5,0,2.0,2017,1,8,20,6
18.0,6.0,22.0,500.0,54.0,2.4,0,2.6,2017,1,8,21,6
22.0,6.0,24.0,600.0,50.0,1.1,0,2.1,2017,1,8,22,6
25.0,5.0,17.0,500.0,55.0,1.2,0,3.6,2017,1,8,23,6
34.0,3.0,15.0,500.0,52.0,0.7,0,3.7,2017,1,9,0,0
23.0,4.0,12.0,100.0,42.0,0.2,0,2.8,2017,1,9,1,0
32.0,18.0,12.0,400.0,23.0,-0.1,0,6.1,2017,1,9,2,0
29.0,7.0,12.0,300.0,27.0,-0.9,0,4.9,2017,1,9,3,0
29.0,4.0,9.0,200.0,55.0,-1.7,0,5.3,2017,1,9,4,0
21.0,4.0,18.0,200.0,31.0,-1.9,0,4.9,2017,1,9,5,0
19.0,4.0,16.0,400.0,43.0,-2.3,0,4.5,2017,1,9,6,0
22.0,4.0,16.0,400.0,42.0,-2.4,0,4.7,2017,1,9,7,0
24.0,5.0,20.0,500.0,41.0,-2.425,0,2.4,2017,1,9,8,0
18.0,8.0,25.0,700.0,38.0,-2.475,0,4.7,2017,1,9,9,0
10.0,7.0,18.0,600.0,44.0,-0.825,0,4.7,2017,1,9,10,0
13.0,6.0,16.0,500.0,48.0,0.675,0,3.6,2017,1,9,11,0
10.0,5.0,17.0,400.0,50.0,2.075,0,5.3,2017,1,9,12,0
12.0,5.0,16.0,400.0,52.0,3.35,0,4.4,2017,1,9,13,0
16.0,7.0,18.0,400.0,53.0,4.7,0,2.5,2017,1,9,14,0
26.0,5.0,22.0,400.0,49.0,5.275,0,1.8,2017,1,9,15,0
41.0,7.0,37.0,600.0,40.0,4.8,0,2.1,2017,1,9,16,0
75.0,8.0,46.0,700.0,35.0,3.3,0,1.2,2017,1,9,17,0
81.0,10.0,60.0,100.0,22.0,1.9,0,1.8,2017,1,9,18,0
81.0,10.0,72.0,1100.0,9.0,0.8,0,2.0,2017,1,9,19,0
87.0,10.0,73.0,1400.0,5.0,-0.075,0,2.4,2017,1,9,20,0
92.0,8.0,69.0,1400.0,7.0,-0.7,0,2.2,2017,1,9,21,0
96.0,10.0,70.0,1500.0,6.0,-1.875,0,1.9,2017,1,9,22,0
84.0,9.0,71.0,1700.0,5.0,-2.275,0,0.6,2017,1,9,23,0
59.0,9.0,62.0,1300.0,9.0,-1.72,0,1.0,2017,1,10,0,1
34.0,9.0,26.0,700.0,41.0,-0.366666666666667,0,2.4,2017,1,10,1,1
34.0,4.0,14.0,500.0,51.0,-0.875,0,3.1,2017,1,10,2,1
28.0,4.0,15.0,600.0,49.0,-2.04,0,2.8,2017,1,10,3,1
19.0,5.0,13.0,700.0,51.0,-3.325,0,1.9,2017,1,10,4,1
18.0,6.0,28.0,700.0,37.0,-3.63333333333333,0,1.4,2017,1,10,5,1
19.0,10.0,35.0,800.0,33.0,-4.52,0,0.9,2017,1,10,6,1
25.0,11.0,40.0,100.0,27.0,-4.65714285714286,0,1.0,2017,1,10,7,1
24.0,8.0,28.0,800.0,38.0,13.68611128792629,0,3.3,2017,1,10,8,1
41.0,11.0,39.0,1100.0,29.0,-3.7,0,2.3,2017,1,10,9,1
13.0,8.0,23.0,800.0,45.0,-0.9,0,3.4,2017,1,10,10,1
24.0,6.0,22.0,600.0,45.0,0.475,0,5.7,2017,1,10,11,1
30.0,5.0,22.0,500.0,46.0,1.425,0,7.3,2017,1,10,12,1
37.0,6.0,21.0,500.0,48.0,2.225,0,6.3,2017,1,10,13,1
51.0,6.0,21.0,500.0,48.0,2.85,0,6.7,2017,1,10,14,1
60.0,6.0,25.0,500.0,43.0,3.27,0,5.5,2017,1,10,15,1
36.0,7.0,36.0,500.0,2.0,3.45,0,3.4,2017,1,10,16,1
25.0,2.0,2.0,100.0,46.0,2.61666666666667,0,5.2,2017,1,10,17,1
31.0,6.0,27.0,500.0,37.0,13.68611128792629,0,1.2,2017,1,10,18,1
22.0,9.0,32.0,700.0,40.0,0.35,0,1.3,2017,1,10,19,1
20.0,9.0,16.0,600.0,51.0,-0.675,0,1.7,2017,1,10,20,1
21.0,9.0,17.0,600.0,50.0,-1.05,0,0.2,2017,1,10,21,1
20.0,5.0,17.0,600.0,47.0,-2.475,0,1.2,2017,1,10,22,1
25.0,6.0,23.0,700.0,37.0,-3.5,0,0.6,2017,1,10,23,1
24.0,6.0,15.0,800.0,44.0,-3.9,0,1.3,2017,1,11,0,2
23.0,6.0,12.0,800.0,34.0,-4.225,0,0.5,2017,1,11,1,2
20.0,27.0,12.0,600.0,17.0,-4.625,0,1.8,2017,1,11,2,2
17.0,9.0,10.0,600.0,23.0,-5.34,0,1.6,2017,1,11,3,2
18.0,3.0,8.0,400.0,46.0,-5.9,0,1.5,2017,1,11,4,2
21.0,5.0,25.0,700.0,19.0,-6.43333333333333,0,1.4,2017,1,11,5,2
25.0,7.0,24.0,900.0,28.0,-6.525,0,0.9,2017,1,11,6,2
38.0,10.0,46.0,100.0,14.0,-6.525,0,1.2,2017,1,11,7,2
62.0,11.0,67.0,1700.0,2.0,-7.15,0,0.7,2017,1,11,8,2
76.0,11.0,65.0,2400.0,3.0,-7.05,0,0.6,2017,1,11,9,2
111.0,27.0,74.0,3100.0,3.0,-3.625,0,0.8,2017,1,11,10,2
145.0,45.0,95.0,3600.0,3.0,-0.225,0,0.8,2017,1,11,11,2
88.0,36.0,85.0,2400.0,5.0,2.4,0,1.1,2017,1,11,12,2
48.0,23.0,55.0,1000.0,34.0,5.65,0,6.5,2017,1,11,13,2
56.0,18.0,42.0,600.0,45.0,6.44,0,7.3,2017,1,11,14,2
63.0,22.0,46.0,600.0,41.0,7.025,0,4.5,2017,1,11,15,2
71.0,22.0,36.0,500.0,36.0,7.1,0,5.2,2017,1,11,16,2
57.0,21.0,56.0,700.0,37.0,6.4,0,2.1,2017,1,11,17,2
62.0,37.0,84.0,1300.0,19.0,4.75,0,1.5,2017,1,11,18,2
62.0,32.0,85.0,1400.0,16.0,3.075,0,1.1,2017,1,11,19,2
55.0,32.0,71.0,1200.0,15.0,1.6,0,1.1,2017,1,11,20,2
57.0,36.0,81.0,1500.0,9.0,0.4,0,1.3,2017,1,11,21,2
28.0,15.0,33.0,800.0,45.0,0.825,0,1.3,2017,1,11,22,2
26.0,15.0,27.0,600.0,58.0,0.375,0,1.4,2017,1,11,23,2
29.0,6.0,37.0,600.0,40.0,-1.04,0,1.8,2017,1,12,0,3
41.0,8.0,39.0,800.0,42.0,-2.4,0,2.3,2017,1,12,1,3
34.0,15.0,39.0,800.0,39.0,-2.6,0,1.4,2017,1,12,2,3
31.0,10.0,44.0,700.0,34.0,-2.4,0,0.8,2017,1,12,3,3
28.0,11.0,43.0,700.0,21.0,-3.04,0,1.0,2017,1,12,4,3
23.0,10.0,46.0,800.0,31.0,-2.86666666666667,0,2.4,2017,1,12,5,3
40.0,11.0,71.0,800.0,25.0,-0.3,0,2.6,2017,1,12,6,3
45.0,18.0,54.0,1000.0,37.0,-0.4,0,3.6,2017,1,12,7,3
60.0,18.0,59.0,1000.0,29.0,-1.3,0,3.9,2017,1,12,8,3
58.0,19.0,41.0,800.0,41.0,1.24,0,7.1,2017,1,12,9,3
50.0,7.0,38.0,700.0,44.0,2.675,0,5.9,2017,1,12,10,3
39.0,18.0,35.0,500.0,50.0,3.575,0,5.9,2017,1,12,11,3
36.0,8.0,24.0,500.0,51.0,4.375,0,6.2,2017,1,12,12,3
38.0,8.0,22.0,500.0,51.0,5.325,0,5.4,2017,1,12,13,3
34.0,10.0,21.0,500.0,51.0,6.075,0,5.0,2017,1,12,14,3
61.0,12.0,25.0,500.0,51.0,6.5,0,4.4,2017,1,12,15,3
66.0,24.0,44.0,800.0,43.0,6.2,0,4.5,2017,1,12,16,3
69.0,24.0,42.0,800.0,34.0,5.7,0,1.6,2017,1,12,17,3
93.0,34.0,75.0,1200.0,25.0,4.25,0,1.1,2017,1,12,18,3
63.0,19.0,63.0,1200.0,51.0,3.125,0,2.8,2017,1,12,19,3
48.0,15.0,56.0,700.0,51.0,4.15,0,4.0,2017,1,12,20,3
39.0,5.0,26.0,400.0,51.0,4.075,0,4.5,2017,1,12,21,3
33.0,4.0,15.0,400.0,61.0,3.25,0,3.5,2017,1,12,22,3
26.0,4.0,15.0,400.0,61.0,2.45,0,1.2,2017,1,12,23,3
18.0,4.0,11.0,500.0,61.0,0.725,0,1.4,2017,1,13,0,4
35.0,9.0,5.0,700.0,57.0,-0.26,0,1.8,2017,1,13,1,4
13.0,26.0,2.0,200.0,38.0,-1.26666666666667,0,2.0,2017,1,13,2,4
12.0,6.0,7.0,300.0,61.0,-1.6,0,3.3,2017,1,13,3,4
12.0,3.0,6.0,200.0,61.0,-1.75,0,1.2,2017,1,13,4,4
16.0,4.0,14.0,300.0,61.0,-2.86666666666667,0,2.0,2017,1,13,5,4
23.0,8.0,26.0,600.0,61.0,-3.4,0,2.1,2017,1,13,6,4
33.0,12.0,38.0,800.0,61.0,-3.55,0,1.7,2017,1,13,7,4
34.0,10.0,28.0,700.0,61.0,-4.2,0,2.7,2017,1,13,8,4
39.0,8.0,23.0,600.0,61.0,-3.375,0,1.5,2017,1,13,9,4
23.0,11.0,23.0,600.0,61.0,-1.85,0,3.9,2017,1,13,10,4
28.0,11.0,24.0,600.0,61.0,-0.625,0,4.6,2017,1,13,11,4
39.0,9.0,24.0,600.0,61.0,0.24,0,6.3,2017,1,13,12,4
71.0,9.0,22.0,500.0,61.0,0.9,0,5.4,2017,1,13,13,4
51.0,10.0,21.0,500.0,61.0,1.55,0,5.4,2017,1,13,14,4
52.0,9.0,22.0,500.0,61.0,2.2,0,6.4,2017,1,13,15,4
38.0,8.0,25.0,600.0,61.0,2.5,0,3.5,2017,1,13,16,4
44.0,12.0,40.0,700.0,61.0,2.075,0,3.4,2017,1,13,17,4
79.0,11.0,45.0,800.0,61.0,0.3,0,1.4,2017,1,13,18,4
50.0,18.0,66.0,1000.0,21.0,-0.733333333333333,0,3.0,2017,1,13,19,4
47.0,22.0,61.0,900.0,25.0,-1.375,0,3.0,2017,1,13,20,4
36.0,16.0,62.0,900.0,21.0,-2.25,0,4.3,2017,1,13,21,4
26.0,21.0,51.0,900.0,25.0,-2.825,0,1.1,2017,1,13,22,4
23.0,11.0,39.0,900.0,43.0,-3.65,0,1.8,2017,1,13,23,4
31.0,21.0,29.0,900.0,43.0,-4.175,0,1.5,2017,1,14,0,5
28.0,20.0,27.0,800.0,50.0,-4.55,0,1.0,2017,1,14,1,5
31.0,10.0,20.0,800.0,59.0,-4.76,0,1.3,2017,1,14,2,5
13.0,13.0,30.0,900.0,55.0,-5.225,0,2.1,2017,1,14,3,5
21.0,23.0,32.0,800.0,45.0,-4.8,0,4.5,2017,1,14,4,5
25.0,18.0,26.0,800.0,60.0,-4.0,0,2.5,2017,1,14,5,5
23.0,19.0,25.0,900.0,40.0,-4.1,0,6.2,2017,1,14,6,5
27.0,23.0,32.0,800.0,41.0,-4.45,0,3.3,2017,1,14,7,5
38.0,23.0,37.0,900.0,43.0,-5.3,0,2.9,2017,1,14,8,5
33.0,18.0,30.0,900.0,51.0,-4.94,0,2.5,2017,1,14,9,5
37.0,21.0,32.0,900.0,48.0,-2.4,0,2.3,2017,1,14,10,5
17.0,25.0,32.0,800.0,47.0,-1.025,0,1.7,2017,1,14,11,5
23.0,10.0,28.0,600.0,51.0,0.92,0,1.3,2017,1,14,12,5
28.0,17.0,21.0,600.0,55.0,1.85,0,2.0,2017,1,14,13,5
22.0,16.0,28.0,500.0,46.0,1.95,0,2.3,2017,1,14,14,5
24.0,14.0,24.0,500.0,54.0,2.325,0,1.7,2017,1,14,15,5
34.0,19.0,26.0,500.0,50.0,2.55,0,3.1,2017,1,14,16,5
36.0,7.0,35.0,500.0,49.0,1.83333333333333,0,1.0,2017,1,14,17,5
45.0,19.0,46.0,600.0,31.0,0.9,0,1.2,2017,1,14,18,5
86.0,30.0,75.0,1000.0,16.0,0.2,0,1.4,2017,1,14,19,5
86.0,33.0,72.0,1500.0,8.0,-0.75,0,2.0,2017,1,14,20,5
76.0,28.0,85.0,1700.0,12.0,-1.3,0,1.3,2017,1,14,21,5
111.0,32.0,86.0,2000.0,1.0,-1.625,0,3.3,2017,1,14,22,5
96.0,10.0,80.0,1500.0,12.0,-2.2,0,2.5,2017,1,14,23,5
102.0,20.0,77.0,1700.0,1.0,-2.55,0,2.1,2017,1,15,0,6
100.0,17.0,67.0,1800.0,6.0,-2.95,0,2.2,2017,1,15,1,6
82.0,43.0,34.0,1100.0,9.0,-3.15,0,2.4,2017,1,15,2,6
80.0,17.0,37.0,900.0,12.0,-3.3,0,2.5,2017,1,15,3,6
61.0,10.0,34.0,400.0,50.0,-3.625,0,2.9,2017,1,15,4,6
54.0,10.0,57.0,700.0,12.0,-3.55,0,2.8,2017,1,15,5,6
64.0,18.0,72.0,1100.0,6.0,-3.7,0,2.0,2017,1,15,6,6
74.0,12.0,61.0,1200.0,9.0,-3.8,0,2.4,2017,1,15,7,6
75.0,11.0,70.0,1300.0,1.0,-3.9,0,2.4,2017,1,15,8,6
72.0,7.0,64.0,1300.0,7.0,-3.95,0,2.3,2017,1,15,9,6
83.0,16.0,69.0,1300.0,8.0,-3.75,0,2.4,2017,1,15,10,6
71.0,15.0,66.0,1400.0,14.0,-3.5,0,1.9,2017,1,15,11,6
75.0,22.0,60.0,1300.0,13.0,-3.1,0,2.1,2017,1,15,12,6
74.0,21.0,57.0,1200.0,10.0,-2.9,0,1.5,2017,1,15,13,6
86.0,11.0,57.0,1000.0,19.0,-2.72,0,1.4,2017,1,15,14,6
89.0,17.0,51.0,900.0,27.0,-2.26666666666667,0,0.9,2017,1,15,15,6
106.0,18.0,56.0,900.0,29.0,-2.26,0,0.1,2017,1,15,16,6
104.0,9.0,52.0,900.0,25.0,-2.3,0,0.8,2017,1,15,17,6
107.0,17.0,49.0,1000.0,27.0,-2.34,0,0.9,2017,1,15,18,6
113.0,9.0,61.0,1000.0,23.0,-2.4,0,1.3,2017,1,15,19,6
110.0,12.0,71.0,1400.0,8.0,-2.625,0,1.2,2017,1,15,20,6
91.0,7.0,60.0,1300.0,3.0,-2.55,0,1.0,2017,1,15,21,6
94.0,15.0,73.0,1400.0,1.0,-2.575,0,0.7,2017,1,15,22,6
95.0,12.0,65.0,1300.0,13.0,-2.65,0,0.9,2017,1,15,23,6
107.0,13.0,66.0,1500.0,3.0,-2.825,0,0.6,2017,1,16,0,0
127.0,11.0,67.0,1900.0,1.0,-2.9,0,0.8,2017,1,16,1,0
131.0,22.0,74.0,2000.0,12.0,-2.8,0,0.5,2017,1,16,2,0
113.0,11.0,70.0,1800.0,6.0,-2.8,0,1.0,2017,1,16,3,0
112.0,15.0,68.0,1700.0,9.0,-2.66666666666667,0,1.2,2017,1,16,4,0
109.0,14.0,68.0,1600.0,1.0,-2.8,0,1.4,2017,1,16,5,0
108.0,18.0,67.0,1800.0,1.0,-2.925,0,1.0,2017,1,16,6,0
83.0,22.0,63.0,1300.0,12.0,-2.8,0,1.9,2017,1,16,7,0
89.0,19.0,66.0,1300.0,12.0,-2.825,0,2.2,2017,1,16,8,0
94.0,21.0,54.0,1300.0,10.0,-2.8,0,1.1,2017,1,16,9,0
88.0,15.0,46.0,1100.0,18.0,-2.775,0,1.5,2017,1,16,10,0
